COORDONNEES COURANTES DES POINTS FAISCEAUX AU 11-APR-2014,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Zone,Accl.,Elément,X,Y,Z,Dist. cumul.,Longueur,Deflexion,Corhgeo,Pente Z,Gisement,Tilt Z,Date calcul,Id.
TPS,BI,DHZ.20.S,1895.57731,2077.89615,2433.66,13.155,0.292,0,0,0,371.079189,0,28-Nov-96,160265
TPS,BI,QNO.10.E,1895.45444,2078.14775,2433.66,13.435,,0,0,0,371.079189,0,28-Nov-96,160266
TPS,BI,QNO.10.S,1895.27891,2078.50718,2433.66,13.835,0.4,0,0,0,371.079189,0,28-Nov-96,160267
TPS,BI,QNO.20.E,1895.01562,2079.04633,2433.66,14.435,,0,0,0,371.079189,0,28-Nov-96,160268
TPS,BI,QNO.20.S,1894.84009,2079.40576,2433.66,14.835,0.4,0,0,0,371.079189,0,28-Nov-96,160269
TPS,BI,WALL.0.E,1894.71722,2079.65736,2433.66,15.115,,0,0,0,371.079189,0,28-Nov-96,160270
360,BI,WALL.0.S,1892.03396,2085.15187,2433.66,21.2297,,0,0,0,371.079189,0,28-Nov-96,160271
360,BI,UMA.20.E,1891.94619,2085.33158,2433.66,21.4297,,0,0,0,371.079189,0,28-Nov-96,160272
360,BI,UMA.20.S,1891.70221,2085.83119,2433.66,21.9857,0.556,0,0,0,371.079189,0,28-Nov-96,160273
360,BI,TRA.10.E,1891.65481,2085.92824,2433.66,22.0937,,0,0,0,371.079189,0,28-Nov-96,160274
360,BI,TRA.10.S,1891.59162,2086.05763,2433.66,22.2377,0.144,0,0,0,371.079189,0,28-Nov-96,160275
360,BI,VVS.10.E,1891.47929,2086.28767,2433.66,22.4937,,0,0,0,371.079189,0,28-Nov-96,160276
360,BI,VVS.10.S,1891.4354,2086.37752,2433.66,22.5937,0.1,0,0,0,371.079189,0,28-Nov-96,160277
360,BI,DHV.30.E,1891.42026,2086.40853,2433.66,22.6282,,0,0,0,371.079189,0,28-Nov-96,160278
360,BI,DHV.30.S,1891.29081,2086.6736,2433.66,22.9232,0.295,0,0,0,371.079189,0,28-Nov-96,160279
360,BI,MTV.20.E,1891.21643,2086.82591,2433.66,23.0927,,0,0,0,371.079189,0,28-Nov-96,160280
360,BI,MTV.20.S,1891.07864,2087.10807,2433.66,23.4067,0.314,0,0,0,371.079189,0,28-Nov-96,160281
360,BI,QNO.30.E,1890.92769,2087.41717,2433.66,23.7507,,0,0,0,371.079189,0,28-Nov-96,160282
360,BI,QNO.30.S,1890.75216,2087.7766,2433.66,24.1507,0.4,0,0,0,371.079189,0,28-Nov-96,160283
360,BI,UMA.30.E,1890.6758,2087.93296,2433.66,24.3247,,0,0,0,371.079189,0,28-Nov-96,160284
360,BI,UMA.30.S,1890.43182,2088.43256,2433.66,24.8807,0.556,0,0,0,371.079189,0,28-Nov-96,160285
360,BI,QNO.40.E,1890.35722,2088.58532,2433.66,25.0507,,0,0,0,371.079189,0,28-Nov-96,160286
