* NAME                             S            X           PX        DISP1        DISP2       ALFA11       BETA11          MU1            Y           PY        DISP3        DISP4       ALFA22       BETA22          MU2 
$ %s                             %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le 
 "PR.BHT000065.FINFF2"  128.25851880  -0.00000000   0.00000000   5.73482440  -0.70384698   1.95067818  14.73698615   1.25580843   0.00000000   0.00000000  -0.02032786  -0.00504822  -1.54398264  13.13004709   1.25823080
 "PR.BHT000065.MPFI2"   128.25851880  -0.00000000   0.00000000   5.73482440  -0.68959474   1.91405368  14.73698615   1.25580843   0.00000000   0.00000000  -0.02032786  -0.00499770  -1.51135172  13.13004709   1.25823080
 "PR.BHT000065.J1"      128.26101880  -0.00000000   0.00000000   5.73310041  -0.68959474   1.91326254  14.72741786   1.25583544   0.00000000   0.00000000  -0.02034035  -0.00499770  -1.51197704  13.13760541   1.25826109
 "PR.BHT000065.CORR3"   128.26101880  -0.00000000   0.00000000   5.73310041  -0.68959474   1.91326254  14.72741786   1.25583544   0.00000000   0.00000000  -0.02034035  -0.00499770  -1.51197704  13.13760541   1.25826109
 "PR.BHT000065.J2"      128.26351880  -0.00000000   0.00000000   5.73137642  -0.68959474   1.91247140  14.71785352   1.25586246   0.00000000   0.00000000  -0.02035285  -0.00499770  -1.51260235  13.14516686   1.25829137
 "PR.BHT000065.MPDI1"   128.26351880  -0.00000000   0.00000000   5.73137642  -0.70366516   1.94860344  14.71785352   1.25586246   0.00000000   0.00000000  -0.02035285  -0.00504767  -1.54487347  13.14516686   1.25829137
 "PR.BHT000065.DINDD1"  129.36591880  -0.00000000   0.00000000   5.16096651  -0.33731164   0.86067726  11.69228802   1.26941272   0.00000000   0.00000000  -0.02512952  -0.00356668  -0.78921031  15.78126967   1.27034013
 "PR.BHT000065.CORR4"   129.36591880  -0.00000000   0.00000000   5.16096651  -0.33731164   0.86067726  11.69228802   1.26941272   0.00000000   0.00000000  -0.02512952  -0.00356668  -0.78921031  15.78126967   1.27034013
 "PR.BHT000065.MPDM"    129.36591880  -0.00000000   0.00000000   5.16096651  -0.33731164   0.86067726  11.69228802   1.26941272   0.00000000   0.00000000  -0.02512952  -0.00356668  -0.78921031  15.78126967   1.27034013
 "PR.BHT000065.DINDD2"  130.46831880  -0.00000000  -0.00000000   4.97882528   0.00491069   0.02344645  10.74009617   1.28528214   0.00000000   0.00000000  -0.02812346  -0.00183266   0.18643221  16.46204431   1.28110477
 "PR.BHT000065.CORR5"   130.46831880  -0.00000000  -0.00000000   4.97882528   0.00491069   0.02344645  10.74009617   1.28528214   0.00000000   0.00000000  -0.02812346  -0.00183266   0.18643221  16.46204431   1.28110477
 "PR.BHT000065.MPDI2"   130.46831880  -0.00000000  -0.00000000   4.97882528  -0.00731222   0.04981317  10.74009617   1.28528214   0.00000000   0.00000000  -0.02812346  -0.00190170   0.14601822  16.46204431   1.28110477
 "PR.BHT000065.C2"      130.76689145  -0.00000000  -0.00000000   4.97664205  -0.00731222   0.02194438  10.71867133   1.28971161   0.00000000   0.00000000  -0.02869126  -0.00190170   0.12749448  16.38038089   1.28399872
 "PR.BHT000065$END"     130.76689145  -0.00000000  -0.00000000   4.97664205  -0.00731222   0.02194438  10.71867133   1.28971161   0.00000000   0.00000000  -0.02869126  -0.00190170   0.12749448  16.38038089   1.28399872
 "PS66$START"           130.76689145  -0.00000000  -0.00000000   4.97664205  -0.00731222   0.02194438  10.71867133   1.28971161   0.00000000   0.00000000  -0.02869126  -0.00190170   0.12749448  16.38038089   1.28399872
 "PR.VPI66"             130.76689145  -0.00000000  -0.00000000   4.97664205  -0.00731222   0.02194438  10.71867133   1.28971161   0.00000000   0.00000000  -0.02869126  -0.00190170   0.12749448  16.38038089   1.28399872
 "DRIFT_43"             130.77189145  -0.00000000  -0.00000000   4.97660549  -0.00731222   0.02147768  10.71845422   1.28978585   0.00000000   0.00000000  -0.02870077  -0.00190170   0.12718428  16.37910750   1.28404730
 "PR.C1066"             133.16189145  -0.00000000  -0.00000000   4.95912927  -0.00731222  -0.20160510  11.14895876   1.32486564   0.00000000   0.00000000  -0.03324584  -0.00190170  -0.02109366  16.12555092   1.30753787
 "DRIFT_43"             133.16689145  -0.00000000  -0.00000000   4.95909271  -0.00731222  -0.20207180  11.15097714   1.32493701   0.00000000   0.00000000  -0.03325535  -0.00190170  -0.02140386  16.12576340   1.30758722
 "PR.BHZ66"             133.16689145  -0.00000000  -0.00000000   4.95909271  -0.00731222  -0.20207180  11.15097714   1.32493701   0.00000000   0.00000000  -0.03325535  -0.00190170  -0.02140386  16.12576340   1.30758722
 "PS66$END"             133.16689145  -0.00000000  -0.00000000   4.95909271  -0.00731222  -0.20207180  11.15097714   1.32493701   0.00000000   0.00000000  -0.03325535  -0.00190170  -0.02140386  16.12576340   1.30758722
 "PR.BHR000066$START"   133.16689145  -0.00000000  -0.00000000   4.95909271  -0.00731222  -0.20207180  11.15097714   1.32493701   0.00000000   0.00000000  -0.03325535  -0.00190170  -0.02140386  16.12576340   1.30758722
 "PR.BHR000066.C1"      133.46546410  -0.00000000  -0.00000000   4.95690948  -0.00731222  -0.22994059  11.27996423   1.32917452   0.00000000   0.00000000  -0.03382315  -0.00190170  -0.03992760  16.14407530   1.31053251
 "PR.BHR000066.CORR1"   133.46546410  -0.00000000  -0.00000000   4.95690948  -0.00731222  -0.22994059  11.27996423   1.32917452   0.00000000   0.00000000  -0.03382315  -0.00190170  -0.03992760  16.14407530   1.31053251
 "PR.BHR000066.MPDE1"   133.46546410  -0.00000000  -0.00000000   4.95690948  -0.01948134  -0.20224851  11.27996423   1.32917452   0.00000000   0.00000000  -0.03382315  -0.00198474  -0.07956098  16.14407530   1.31053251
 "PR.BHR000066.DEXDD1"  134.56786410  -0.00000000  -0.00000000   5.12201304   0.32078917  -1.10100412  12.68355348   1.34403908   0.00000000   0.00000000  -0.03478546   0.00024929   0.86211796  15.26025928   1.32158712
 "PR.BHR000066.CORR2"   134.56786410  -0.00000000  -0.00000000   5.12201304   0.32078917  -1.10100412  12.68355348   1.34403908   0.00000000   0.00000000  -0.03478546   0.00024929   0.86211796  15.26025928   1.32158712
 "PR.BHR000066.MPDM"    134.56786410  -0.00000000  -0.00000000   5.12201304   0.32078917  -1.10100412  12.68355348   1.34403908   0.00000000   0.00000000  -0.03478546   0.00024929   0.86211796  15.26025928   1.32158712
 "PR.BHR000066.DEXDD2"  135.67026410  -0.00000000  -0.00000000   5.67259856   0.68400885  -2.32045675  16.36843053   1.35637313   0.00000000   0.00000000  -0.03328004   0.00246563   1.56349574  12.52078302   1.33414265
 "PR.BHR000066.MPDE2"   135.67026410  -0.00000000  -0.00000000   5.67259856   0.67008273  -2.28027259  16.36843053   1.35637313   0.00000000   0.00000000  -0.03328004   0.00238392   1.53275747  12.52078302   1.33414265
 "PR.BHR000066.J1"      135.67276410  -0.00000000  -0.00000000   5.67427376   0.67008273  -2.28121948  16.37983426   1.35639743   0.00000000   0.00000000  -0.03327408   0.00238392   1.53208871  12.51312091   1.33417444
 "PR.BHR000066.CORR3"   135.67276410  -0.00000000  -0.00000000   5.67427376   0.67008273  -2.28121948  16.37983426   1.35639743   0.00000000   0.00000000  -0.03327408   0.00238392   1.53208871  12.51312091   1.33417444
 "PR.BHR000066.J2"      135.67526410  -0.00000000  -0.00000000   5.67594897   0.67008273  -2.28216637  16.39124272   1.35642171   0.00000000   0.00000000  -0.03326812   0.00238392   1.53141996  12.50546214   1.33420625
 "PR.BHR000066.MPFE1"   135.67526410  -0.00000000  -0.00000000   5.67594897   0.68418866  -2.32290204  16.39124272   1.35642171   0.00000000   0.00000000  -0.03326812   0.00246660   1.56249865  12.50546214   1.33420625
 "PR.BHR000066.FEXFF1"  136.77338410  -0.00000000  -0.00000000   6.22727744   0.31398990  -1.39788633  20.57672455   1.36583136   0.00000000   0.00000000  -0.03171227   0.00038376   0.62737313  10.15591863   1.34992363
 "PR.BHR000066.CORR4"   136.77338410  -0.00000000  -0.00000000   6.22727744   0.31398990  -1.39788633  20.57672455   1.36583136   0.00000000   0.00000000  -0.03171227   0.00038376   0.62737313  10.15591863   1.34992363
 "PR.BHR000066.MPFM"    136.77338410  -0.00000000  -0.00000000   6.22727744   0.31398990  -1.39788633  20.57672455   1.36583136   0.00000000   0.00000000  -0.03171227   0.00038376   0.62737313  10.15591863   1.34992363
 "PR.BHR000066.FEXFF2"  137.87150410  -0.00000000   0.00000000   6.35740826  -0.07838844  -0.08487062  22.24466468   1.37390742   0.00000000   0.00000000  -0.03241531  -0.00167175  -0.12581621   9.61779133   1.36785466
 "PR.BHR000066.CORR5"   137.87150410  -0.00000000   0.00000000   6.35740826  -0.07838844  -0.08487062  22.24466468   1.37390742   0.00000000   0.00000000  -0.03241531  -0.00167175  -0.12581621   9.61779133   1.36785466
 "PR.BHR000066.MPFE2"   137.87150410  -0.00000000   0.00000000   6.35740826  -0.06258895  -0.14015328  22.24466468   1.37390742   0.00000000   0.00000000  -0.03241531  -0.00159119  -0.10191398   9.61779133   1.36785466
 "PR.BHR000066.C2"      138.17007676  -0.00000000   0.00000000   6.33872091  -0.06258895  -0.15383914  22.33244278   1.37603950   0.00000000   0.00000000  -0.03289039  -0.00159119  -0.13328020   9.68801388   1.37277828
 "PR.BHR000066$END"     138.17007676  -0.00000000   0.00000000   6.33872091  -0.06258895  -0.15383914  22.33244278   1.37603950   0.00000000   0.00000000  -0.03289039  -0.00159119  -0.13328020   9.68801388   1.37277828
 "PS67$START"           138.17007676  -0.00000000   0.00000000   6.33872091  -0.06258895  -0.15383914  22.33244278   1.37603950   0.00000000   0.00000000  -0.03289039  -0.00159119  -0.13328020   9.68801388   1.37277828
 "PR.VPI67"             138.17007676  -0.00000000   0.00000000   6.33872091  -0.06258895  -0.15383914  22.33244278   1.37603950   0.00000000   0.00000000  -0.03289039  -0.00159119  -0.13328020   9.68801388   1.37277828
 "PR.UHV67"             138.17007676  -0.00000000   0.00000000   6.33872091  -0.06258895  -0.15383914  22.33244278   1.37603950   0.00000000   0.00000000  -0.03289039  -0.00159119  -0.13328020   9.68801388   1.37277828
 "DRIFT_36"             138.27007676  -0.00000000   0.00000000   6.33246202  -0.06258895  -0.15842291  22.36366898   1.37675166   0.00000000   0.00000000  -0.03304951  -0.00159119  -0.14378559   9.71572046   1.37441876
 "PE.BLG67"             138.47007676  -0.00000000   0.00000000   6.31994423  -0.06258895  -0.16759044  22.42887165   1.37817295   0.00000000   0.00000000  -0.03336775  -0.00159119  -0.16479637   9.77743685   1.37768487
 "DRIFT_53"             138.87007676  -0.00000000   0.00000000   6.29490865  -0.06258895  -0.18592549  22.57027802   1.38100258   0.00000000   0.00000000  -0.03400422  -0.00159119  -0.20681793   9.92608258   1.38414882
 "PR.QCOMP67"           138.87007676  -0.00000000   0.00000000   6.29490865  -0.06258895  -0.18592549  22.57027802   1.38100258   0.00000000   0.00000000  -0.03400422  -0.00159119  -0.20681793   9.92608258   1.38414882
 "DRIFT_59"             139.17007676  -0.00000000   0.00000000   6.27613196  -0.06258895  -0.19967678  22.68595871   1.38311270   0.00000000   0.00000000  -0.03448158  -0.00159119  -0.23833410  10.05962819   1.38892771
 "PR.QNF67"             139.17007676  -0.00000000   0.00000000   6.27613196  -0.04054125  -0.27937127  22.68595871   1.38311270   0.00000000   0.00000000  -0.03448158  -0.00147006  -0.20299520  10.05962819   1.38892771
 "PR.BHZ67"             139.17007676  -0.00000000   0.00000000   6.27613196  -0.04054125  -0.27937127  22.68595871   1.38311270   0.00000000   0.00000000  -0.03448158  -0.00147006  -0.20299520  10.05962819   1.38892771
 "PS67$END"             139.17007676  -0.00000000   0.00000000   6.27613196  -0.04054125  -0.27937127  22.68595871   1.38311270   0.00000000   0.00000000  -0.03448158  -0.00147006  -0.20299520  10.05962819   1.38892771
 "PR.BHS000067$START"   139.17007676  -0.00000000   0.00000000   6.27613196  -0.04054125  -0.27937127  22.68595871   1.38311270   0.00000000   0.00000000  -0.03448158  -0.00147006  -0.20299520  10.05962819   1.38892771
 "PR.BHS000067.C1"      139.46864941  -0.00000000   0.00000000   6.26402745  -0.04054125  -0.29355960  22.85702020   1.38519957   0.00000000   0.00000000  -0.03492050  -0.00147006  -0.23389852  10.19007270   1.39362182
 "PR.BHS000067.CORR1"   139.46864941  -0.00000000   0.00000000   6.26402745  -0.04054125  -0.29355960  22.85702020   1.38519957   0.00000000   0.00000000  -0.03492050  -0.00147006  -0.23389852  10.19007270   1.39362182
 "PR.BHS000067.MPFE1"   139.46864941  -0.00000000  -0.00000000   6.26402745  -0.02497383  -0.35036409  22.85702020   1.38519957   0.00000000   0.00000000  -0.03492050  -0.00138327  -0.20857405  10.19007270   1.39362182
 "PR.BHS000067.FEXFF1"  140.56676941  -0.00000000   0.00000000   6.02503003  -0.40773030   1.05680557  22.06235044   1.39289349   0.00000000   0.00000000  -0.03770120  -0.00371105  -1.04521918  11.53528469   1.40996151
 "PR.BHS000067.CORR2"   140.56676941  -0.00000000   0.00000000   6.02503003  -0.40773030   1.05680557  22.06235044   1.39289349   0.00000000   0.00000000  -0.03770120  -0.00371105  -1.04521918  11.53528469   1.40996151
 "PR.BHS000067.MPFM"    140.56676941  -0.00000000   0.00000000   6.02503003  -0.40773030   1.05680557  22.06235044   1.39289349   0.00000000   0.00000000  -0.03770120  -0.00371105  -1.04521918  11.53528469   1.40996151
 "PR.BHS000067.FEXFF2"  141.66488941  -0.00000000   0.00000000   5.37912129  -0.76168556   2.17064626  18.43181853   1.40146218   0.00000000   0.00000000  -0.04316738  -0.00630316  -2.18497451  15.00100387   1.42342095
 "PR.BHS000067.MPFE2"   141.66488941  -0.00000000   0.00000000   5.37912129  -0.74831732   2.12483932  18.43181853   1.40146218   0.00000000   0.00000000  -0.04316738  -0.00619588  -2.14769387  15.00100387   1.42342095
 "PR.BHS000067.J1"      141.66738941  -0.00000000   0.00000000   5.37725049  -0.74831732   2.12409130  18.42119620   1.40148377   0.00000000   0.00000000  -0.04318287  -0.00619588  -2.14862924  15.01174467   1.42344747
 "PR.BHS000067.CORR3"   141.66738941  -0.00000000   0.00000000   5.37725049  -0.74831732   2.12409130  18.42119620   1.40148377   0.00000000   0.00000000  -0.04318287  -0.00619588  -2.14862924  15.01174467   1.42344747
 "PR.BHS000067.J2"      141.66988941  -0.00000000   0.00000000   5.37537970  -0.74831732   2.12334328  18.41057761   1.40150538   0.00000000   0.00000000  -0.04319836  -0.00619588  -2.14956461  15.02249016   1.42347396
 "PR.BHS000067.MPDE1"   141.66988941  -0.00000000   0.00000000   5.37537970  -0.76151377   2.16854088  18.41057761   1.40150538   0.00000000   0.00000000  -0.04319836  -0.00630193  -2.18644452  15.02249016   1.42347396
 "PR.BHS000067.DEXDD1"  142.77228941  -0.00000000   0.00000000   4.72770495  -0.42046848   0.88167384  15.12552873   1.41215244   0.00000000   0.00000000  -0.04853099  -0.00331505  -1.35914264  19.02685895   1.43373586
 "PR.BHS000067.CORR4"   142.77228941  -0.00000000   0.00000000   4.72770495  -0.42046848   0.88167384  15.12552873   1.41215244   0.00000000   0.00000000  -0.04853099  -0.00331505  -1.35914264  19.02685895   1.43373586
 "PR.BHS000067.MPDM"    142.77228941  -0.00000000   0.00000000   4.72770495  -0.42046848   0.88167384  15.12552873   1.41215244   0.00000000   0.00000000  -0.04853099  -0.00331505  -1.35914264  19.02685895   1.43373586
 "PR.BHS000067.DEXDD2"  143.87468941  -0.00000000   0.00000000   4.43730346  -0.10950339  -0.14838201  14.33578121   1.42422071   0.00000000   0.00000000  -0.05042076  -0.00009300  -0.15300216  20.73466788   1.44246894
 "PR.BHS000067.CORR5"   143.87468941  -0.00000000   0.00000000   4.43730346  -0.10950339  -0.14838201  14.33578121   1.42422071   0.00000000   0.00000000  -0.05042076  -0.00009300  -0.15300216  20.73466788   1.44246894
 "PR.BHS000067.MPDE2"   143.87468941  -0.00000000   0.00000000   4.43730346  -0.12039688  -0.11318796  14.33578121   1.42422071   0.00000000   0.00000000  -0.05042076  -0.00021678  -0.20390535  20.73466788   1.44246894
 "PR.BHS000067.C2"      144.17326207  -0.00000000   0.00000000   4.40135624  -0.12039688  -0.13428188  14.40966894   1.42752718   0.00000000   0.00000000  -0.05048548  -0.00021678  -0.21890373  20.86090711   1.44475385
 "PR.BHS000067$END"     144.17326207  -0.00000000   0.00000000   4.40135624  -0.12039688  -0.13428188  14.40966894   1.42752718   0.00000000   0.00000000  -0.05048548  -0.00021678  -0.21890373  20.86090711   1.44475385
 "PS68$START"           144.17326207  -0.00000000   0.00000000   4.40135624  -0.12039688  -0.13428188  14.40966894   1.42752718   0.00000000   0.00000000  -0.05048548  -0.00021678  -0.21890373  20.86090711   1.44475385
 "PR.VPI68"             144.17326207  -0.00000000   0.00000000   4.40135624  -0.12039688  -0.13428188  14.40966894   1.42752718   0.00000000   0.00000000  -0.05048548  -0.00021678  -0.21890373  20.86090711   1.44475385
 "PR.UPH68"             144.17326207  -0.00000000   0.00000000   4.40135624  -0.12039688  -0.13428188  14.40966894   1.42752718   0.00000000   0.00000000  -0.05048548  -0.00021678  -0.21890373  20.86090711   1.44475385
 "DRIFT_47"             145.17326207  -0.00000000   0.00000000   4.28095936  -0.12039688  -0.20493108  14.74888190   1.43845301   0.00000000   0.00000000  -0.05070226  -0.00021678  -0.26913735  21.34894819   1.45229831
 "PR.QND68"             145.17326207  -0.00000000   0.00000000   4.28095936  -0.13013575  -0.17137847  14.74888190   1.43845301   0.00000000   0.00000000  -0.05070226  -0.00033212  -0.31770462  21.34894819   1.45229831
 "PR.BHZ68"             145.17326207  -0.00000000   0.00000000   4.28095936  -0.13013575  -0.17137847  14.74888190   1.43845301   0.00000000   0.00000000  -0.05070226  -0.00033212  -0.31770462  21.34894819   1.45229831
 "PS68$END"             145.17326207  -0.00000000   0.00000000   4.28095936  -0.13013575  -0.17137847  14.74888190   1.43845301   0.00000000   0.00000000  -0.05070226  -0.00033212  -0.31770462  21.34894819   1.45229831
 "PR.BHU000068$START"   145.17326207  -0.00000000   0.00000000   4.28095936  -0.13013575  -0.17137847  14.74888190   1.43845301   0.00000000   0.00000000  -0.05070226  -0.00033212  -0.31770462  21.34894819   1.45229831
 "PR.BHU000068.C"       145.47183472  -0.00000000   0.00000000   4.24210438  -0.13013575  -0.19221679  14.85744150   1.44166333   0.00000000   0.00000000  -0.05080142  -0.00033212  -0.33310161  21.54326113   1.45451416
 "PR.BHU000068.CORR1"   145.47183472  -0.00000000   0.00000000   4.24210438  -0.13013575  -0.19221679  14.85744150   1.44166333   0.00000000   0.00000000  -0.05080142  -0.00033212  -0.33310161  21.54326113   1.45451416
 "PR.BHU000068.MPDI1"   145.47183472  -0.00000000   0.00000000   4.24210438  -0.14055003  -0.15574207  14.85744150   1.44166333   0.00000000   0.00000000  -0.05080142  -0.00045684  -0.38598988  21.54326113   1.45451416
 "PR.BHU000068.DINDD1"  146.57423472  -0.00000000  -0.00000000   4.24658574   0.14872834  -1.26264339  16.38502758   1.45305192   0.00000000   0.00000000  -0.04949710   0.00280907   0.94097999  20.91645802   1.46268511
 "PR.BHU000068.CORR2"   146.57423472  -0.00000000  -0.00000000   4.24658574   0.14872834  -1.26264339  16.38502758   1.45305192   0.00000000   0.00000000  -0.04949710   0.00280907   0.94097999  20.91645802   1.46268511
 "PR.BHU000068.MPDM"    146.57423472  -0.00000000  -0.00000000   4.24658574   0.14872834  -1.26264339  16.38502758   1.45305192   0.00000000   0.00000000  -0.04949710   0.00280907   0.94097999  20.91645802   1.46268511
 "PR.BHU000068.DINDD2"  147.67663472  -0.00000000  -0.00000000   4.57392123   0.44864670  -2.73732349  20.69294946   1.46269967   0.00000000   0.00000000  -0.04468139   0.00587570   2.00566720  17.58852909   1.47172902
 "PR.BHU000068.MPDI2"   147.67663472  -0.00000000  -0.00000000   4.57392123   0.43741781  -2.68652272  20.69294946   1.46269967   0.00000000   0.00000000  -0.04468139   0.00576601   1.96248772  17.58852909   1.47172902
 "PR.BHU000068.J1"      147.67913472  -0.00000000  -0.00000000   4.57501477   0.43741781  -2.68751550  20.70638455   1.46271889   0.00000000   0.00000000  -0.04466697   0.00576601   1.96179816  17.57871837   1.47175165
 "PR.BHU000068.CORR3"   147.67913472  -0.00000000  -0.00000000   4.57501477   0.43741781  -2.68751550  20.70638455   1.46271889   0.00000000   0.00000000  -0.04466697   0.00576601   1.96179816  17.57871837   1.47175165
 "PR.BHU000068.J2"      147.68163472  -0.00000000  -0.00000000   4.57610831   0.43741781  -2.68850827  20.71982461   1.46273810   0.00000000   0.00000000  -0.04465256   0.00576601   1.96110859  17.56891111   1.47177429
 "PR.BHU000068.MPFI1"   147.68163472  -0.00000000  -0.00000000   4.57610831   0.44879040  -2.74000138  20.71982461   1.46273810   0.00000000   0.00000000  -0.04465256   0.00587698   2.00477102  17.56891111   1.47177429
 "PR.BHU000068.FINFF1"  148.77975472  -0.00000000  -0.00000000   4.91083696   0.15723482  -1.51144275  25.50223639   1.47025422   0.00000000   0.00000000  -0.03971281   0.00317278   0.77955567  14.58156876   1.48283182
 "PR.BHU000068.CORR4"   148.77975472  -0.00000000  -0.00000000   4.91083696   0.15723482  -1.51144275  25.50223639   1.47025422   0.00000000   0.00000000  -0.03971281   0.00317278   0.77955567  14.58156876   1.48283182
 "PR.BHU000068.MPFM"    148.77975472  -0.00000000  -0.00000000   4.91083696   0.15723482  -1.51144275  25.50223639   1.47025422   0.00000000   0.00000000  -0.03971281   0.00317278   0.77955567  14.58156876   1.48283182
 "PR.BHU000068.FINFF2"  149.87787472  -0.00000000   0.00000000   4.91735856  -0.14542749   0.13663482  27.04874564   1.47683194   0.00000000   0.00000000  -0.03760184   0.00069458  -0.21959105  13.98077503   1.49522992
 "PR.BHU000068.CORR5"   149.87787472  -0.00000000   0.00000000   4.91735856  -0.14542749   0.13663482  27.04874564   1.47683194   0.00000000   0.00000000  -0.03760184   0.00069458  -0.21959105  13.98077503   1.49522992
 "PR.BHU000068.MPFI2"   149.87787472  -0.00000000   0.00000000   4.91735856  -0.13320683   0.06941301  27.04874564   1.47683194   0.00000000   0.00000000  -0.03760184   0.00078803  -0.18484589  13.98077503   1.49522992
 "PR.BHU000068.C2"      150.17644737  -0.00000000   0.00000000   4.87758664  -0.13320683   0.05832151  27.01060760   1.47859002   0.00000000   0.00000000  -0.03736656   0.00078803  -0.20693153  14.09774905   1.49861495
 "PR.BHU000068$END"     150.17644737  -0.00000000   0.00000000   4.87758664  -0.13320683   0.05832151  27.01060760   1.47859002   0.00000000   0.00000000  -0.03736656   0.00078803  -0.20693153  14.09774905   1.49861495
 "PS69$START"           150.17644737  -0.00000000   0.00000000   4.87758664  -0.13320683   0.05832151  27.01060760   1.47859002   0.00000000   0.00000000  -0.03736656   0.00078803  -0.20693153  14.09774905   1.49861495
 "PR.VPI69"             150.17644737  -0.00000000   0.00000000   4.87758664  -0.13320683   0.05832151  27.01060760   1.47859002   0.00000000   0.00000000  -0.03736656   0.00078803  -0.20693153  14.09774905   1.49861495
 "PR.ULF69"             150.17644737  -0.00000000   0.00000000   4.87758664  -0.13320683   0.05832151  27.01060760   1.47859002   0.00000000   0.00000000  -0.03736656   0.00078803  -0.20693153  14.09774905   1.49861495
 "DRIFT_51"             150.92644737  -0.00000000   0.00000000   4.77768152  -0.13320683   0.03046020  26.94402132   1.48301528   0.00000000   0.00000000  -0.03677553   0.00078803  -0.26240957  14.44975487   1.50698208
 "PR.QND69"             151.12644737  -0.00000000   0.00000000   4.75104016  -0.13320683   0.02303051  26.93332318   1.48419690   0.00000000   0.00000000  -0.03661793   0.00078803  -0.27720371  14.55767752   1.50917684
 "DRIFT_52"             151.17644737  -0.00000000   0.00000000   4.74437982  -0.13320683   0.02117309  26.93111300   1.48449237   0.00000000   0.00000000  -0.03657852   0.00078803  -0.28090225  14.58558282   1.50972295
 "PR.QNSF69"            151.17644737  -0.00000000   0.00000000   4.74437982  -0.13320683   0.02117309  26.93111300   1.48449237   0.00000000   0.00000000  -0.03657852   0.00078803  -0.28090225  14.58558282   1.50972295
 "PR.BHZ69"             151.17644737  -0.00000000   0.00000000   4.74437982  -0.13320683   0.02117309  26.93111300   1.48449237   0.00000000   0.00000000  -0.03657852   0.00078803  -0.28090225  14.58558282   1.50972295
 "PS69$END"             151.17644737  -0.00000000   0.00000000   4.74437982  -0.13320683   0.02117309  26.93111300   1.48449237   0.00000000   0.00000000  -0.03657852   0.00078803  -0.28090225  14.58558282   1.50972295
 "PR.BHT000069$START"   151.17644737  -0.00000000   0.00000000   4.74437982  -0.13320683   0.02117309  26.93111300   1.48449237   0.00000000   0.00000000  -0.03657852   0.00078803  -0.28090225  14.58558282   1.50972295
 "PR.BHT000069.C1"      151.47502003  -0.00000000   0.00000000   4.70460790  -0.13320683   0.01008159  26.92178121   1.48625719   0.00000000   0.00000000  -0.03634324   0.00078803  -0.30298788  14.75991645   1.51296184
 "PR.BHT000069.CORR1"   151.47502003  -0.00000000   0.00000000   4.70460790  -0.13320683   0.01008159  26.92178121   1.48625719   0.00000000   0.00000000  -0.03634324   0.00078803  -0.30298788  14.75991645   1.51296184
 "PR.BHT000069.MPFI1"   151.47502003  -0.00000000   0.00000000   4.70460790  -0.12151489  -0.05682468  26.92178121   1.48625719   0.00000000   0.00000000  -0.03634324   0.00087835  -0.26630639  14.75991645   1.51296184
 "PR.BHT000069.FINFF1"  152.57314003  -0.00000000   0.00000000   4.41592493  -0.40114477   1.57275922  25.21651989   1.49288768   0.00000000   0.00000000  -0.03666166  -0.00146170  -1.38577119  16.53245318   1.52429210
 "PR.BHT000069.CORR2"   152.57314003  -0.00000000   0.00000000   4.41592493  -0.40114477   1.57275922  25.21651989   1.49288768   0.00000000   0.00000000  -0.03666166  -0.00146170  -1.38577119  16.53245318   1.52429210
 "PR.BHT000069.MPFM"    152.57314003  -0.00000000   0.00000000   4.41592493  -0.40114477   1.57275922  25.21651989   1.49288768   0.00000000   0.00000000  -0.03666166  -0.00146170  -1.38577119  16.53245318   1.52429210
 "PR.BHT000069.FINFF2"  153.67126003  -0.00000000   0.00000000   3.83399446  -0.65243863   2.76580509  20.33610740   1.50051732   0.00000000   0.00000000  -0.03959152  -0.00390588  -2.90710518  21.13833920   1.53375742
 "PR.BHT000069.MPFI2"   153.67126003  -0.00000000   0.00000000   3.83399446  -0.64291035   2.71526560  20.33610740   1.50051732   0.00000000   0.00000000  -0.03959152  -0.00380749  -2.85457197  21.13833920   1.53375742
 "PR.BHT000069.J1"      153.67376003  -0.00000000   0.00000000   3.83238718  -0.64291035   2.71423631  20.32253364   1.50053690   0.00000000   0.00000000  -0.03960104  -0.00380749  -2.85565396  21.15261477   1.53377624
 "PR.BHT000069.CORR3"   153.67376003  -0.00000000   0.00000000   3.83238718  -0.64291035   2.71423631  20.32253364   1.50053690   0.00000000   0.00000000  -0.03960104  -0.00380749  -2.85565396  21.15261477   1.53377624
 "PR.BHT000069.J2"      153.67626003  -0.00000000   0.00000000   3.83077991  -0.64291035   2.71320702  20.30896503   1.50055648   0.00000000   0.00000000  -0.03961055  -0.00380749  -2.85673595  21.16689574   1.53379504
 "PR.BHT000069.MPDI1"   153.67626003  -0.00000000   0.00000000   3.83077991  -0.65231483   2.76306512  20.30896503   1.50055648   0.00000000   0.00000000  -0.03961055  -0.00390473  -2.90870026  21.16689574   1.53379504
 "PR.BHT000069.DINDD1"  154.77866003  -0.00000000   0.00000000   3.24966787  -0.40819293   1.30107531  15.93192892   1.51043281   0.00000000   0.00000000  -0.04245909  -0.00123239  -1.66694011  26.33460159   1.54114092
