* NAME                             S            X           PX        DISP1        DISP2       ALFA11       BETA11          MU1            Y           PY        DISP3        DISP4       ALFA22       BETA22          MU2 
$ %s                             %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le 
 "STRAY4"                29.26078908   0.00000000   0.00000000  -0.13788627   0.05529180   1.39804498  17.83193403   0.74321379   0.00000000   0.00000000   0.01585896   0.00400244  -0.75560052  11.61980028   0.19247492
 "DRIFT_23"              29.28178908   0.00000000   0.00000000  -0.13672514   0.05529180   1.39456555  17.77328921   0.74340153   0.00000000   0.00000000   0.01594301   0.00400244  -0.75843960  11.65159512   0.19276216
 "STRAY5"                29.28178908   0.00000000   0.00000000  -0.13672514   0.05529118   1.39446904  17.77328921   0.74340153   0.00000000   0.00000000   0.01594301   0.00400236  -0.75837633  11.65159512   0.19276216
 "DRIFT_23"              29.30278908   0.00000000   0.00000000  -0.13556403   0.05529118   1.39098992  17.71479457   0.74358989   0.00000000   0.00000000   0.01602706   0.00400236  -0.76121524  11.68350654   0.19304862
 "STRAY6"                29.30278908   0.00000000   0.00000000  -0.13556403   0.05529048   1.39087000  17.71479457   0.74358989   0.00000000   0.00000000   0.01602706   0.00400225  -0.76113615  11.68350654   0.19304862
 "DRIFT_23"              29.32378908   0.00000000   0.00000000  -0.13440293   0.05529048   1.38739127  17.65645108   0.74377887   0.00000000   0.00000000   0.01611111   0.00400225  -0.76397484  11.71553387   0.19333430
 "STRAY7"                29.32378908   0.00000000   0.00000000  -0.13440293   0.05528971   1.38724555  17.65645108   0.74377887   0.00000000   0.00000000   0.01611111   0.00400212  -0.76387816  11.71553387   0.19333430
 "DRIFT_23"              29.34478908   0.00000000   0.00000000  -0.13324185   0.05528971   1.38376731  17.59825981   0.74396848   0.00000000   0.00000000   0.01619515   0.00400212  -0.76671658  11.74767636   0.19361919
 "STRAY8"                29.34478908   0.00000000   0.00000000  -0.13324185   0.05528886   1.38359374  17.59825981   0.74396848   0.00000000   0.00000000   0.01619515   0.00400196  -0.76660072  11.74767636   0.19361919
 "DRIFT_23"              29.36578908   0.00000000   0.00000000  -0.13208078   0.05528886   1.38011607  17.54022191   0.74415871   0.00000000   0.00000000   0.01627919   0.00400196  -0.76943883  11.77993319   0.19390330
 "STRAY9"                29.36578908   0.00000000   0.00000000  -0.13208078   0.05528792   1.37991303  17.54022191   0.74415871   0.00000000   0.00000000   0.01627919   0.00400177  -0.76930247  11.77993319   0.19390330
 "DRIFT_23"              29.38678908   0.00000000   0.00000000  -0.13091973   0.05528792   1.37643603  17.48233857   0.74434958   0.00000000   0.00000000   0.01636323   0.00400177  -0.77214021  11.81230349   0.19418664
 "STRAY10"               29.38678908   0.00000000   0.00000000  -0.13091973   0.05528691   1.37620235  17.48233857   0.74434958   0.00000000   0.00000000   0.01636323   0.00400155  -0.77198232  11.81230349   0.19418664
 "DRIFT_23"              29.40778908   0.00000000   0.00000000  -0.12975871   0.05528691   1.37272612  17.42461108   0.74454107   0.00000000   0.00000000   0.01644726   0.00400155  -0.77481962  11.84478633   0.19446920
 "STRAY11"               29.40778908   0.00000000   0.00000000  -0.12975871   0.05528582   1.37246108  17.42461108   0.74454107   0.00000000   0.00000000   0.01644726   0.00400130  -0.77463945  11.84478633   0.19446920
 "DRIFT_23"              29.42878908   0.00000000   0.00000000  -0.12859771   0.05528582   1.36898573  17.36704069   0.74473320   0.00000000   0.00000000   0.01653129   0.00400130  -0.77747626  11.87738076   0.19475098
 "STRAY12"               29.42878908   0.00000000   0.00000000  -0.12859771   0.05528465   1.36868902  17.36704069   0.74473320   0.00000000   0.00000000   0.01653129   0.00400102  -0.77727334  11.87738076   0.19475098
 "DRIFT_23"              29.44978908   0.00000000   0.00000000  -0.12743673   0.05528465   1.36521466  17.30962872   0.74492597   0.00000000   0.00000000   0.01661531   0.00400102  -0.78010959  11.91008580   0.19503199
 "STRAY13"               29.44978908   0.00000000   0.00000000  -0.12743673   0.05528343   1.36488634  17.30962872   0.74492597   0.00000000   0.00000000   0.01661531   0.00400070  -0.77988369  11.91008580   0.19503199
 "DRIFT_23"              29.47078908   0.00000000   0.00000000  -0.12627578   0.05528343   1.36141306  17.25237643   0.74511938   0.00000000   0.00000000   0.01669933   0.00400070  -0.78271932  11.94290047   0.19531223
 "STRAY14"               29.47078908   0.00000000   0.00000000  -0.12627578   0.05528214   1.36105346  17.25237643   0.74511938   0.00000000   0.00000000   0.01669933   0.00400035  -0.78247039  11.94290047   0.19531223
 "DRIFT_23"              29.49178908   0.00000000   0.00000000  -0.12511485   0.05528214   1.35758137  17.19528510   0.74531342   0.00000000   0.00000000   0.01678333   0.00400035  -0.78530533  11.97582376   0.19559170
 "STRAY15"               29.49178908   0.00000000   0.00000000  -0.12511485   0.05528080   1.35719102  17.19528510   0.74531342   0.00000000   0.00000000   0.01678333   0.00399997  -0.78503347  11.97582376   0.19559170
 "DRIFT_23"              29.51278908   0.00000000   0.00000000  -0.12395395   0.05528080   1.35372022  17.13835596   0.74550812   0.00000000   0.00000000   0.01686733   0.00399997  -0.78786767  12.00885468   0.19587040
 "STRAY16"               29.51278908   0.00000000   0.00000000  -0.12395395   0.05527942   1.35329980  17.13835596   0.74550812   0.00000000   0.00000000   0.01686733   0.00399956  -0.78757307  12.00885468   0.19587040
 "DRIFT_23"              29.53378908   0.00000000   0.00000000  -0.12279309   0.05527942   1.34983039  17.08159023   0.74570346   0.00000000   0.00000000   0.01695132   0.00399956  -0.79040646  12.04199225   0.19614833
 "STRAY17"               29.53378908   0.00000000   0.00000000  -0.12279309   0.05527799   1.34938063  17.08159023   0.74570346   0.00000000   0.00000000   0.01695132   0.00399911  -0.79008939  12.04199225   0.19614833
 "DRIFT_23"              29.55478908   0.00000000   0.00000000  -0.12163225   0.05527799   1.34591273  17.02498907   0.74589945   0.00000000   0.00000000   0.01703530   0.00399911  -0.79292190  12.07523549   0.19642550
 "STRAY18"               29.55478908   0.00000000   0.00000000  -0.12163225   0.05527654   1.34543439  17.02498907   0.74589945   0.00000000   0.00000000   0.01703530   0.00399863  -0.79258263  12.07523549   0.19642550
 "DRIFT_23"              29.57578908   0.00000000   0.00000000  -0.12047144   0.05527654   1.34196806  16.96855362   0.74609609   0.00000000   0.00000000   0.01711928   0.00399863  -0.79541420  12.10858342   0.19670190
 "STRAY19"               29.57578908   0.00000000   0.00000000  -0.12047144   0.05527506   1.34146186  16.96855362   0.74609609   0.00000000   0.00000000   0.01711928   0.00399812  -0.79505298  12.10858342   0.19670190
 "DRIFT_23"              29.59678908   0.00000000   0.00000000  -0.11931067   0.05527506   1.33799722  16.91228498   0.74629338   0.00000000   0.00000000   0.01720324   0.00399812  -0.79788356  12.14203509   0.19697755
 "STRAY20"               29.59678908   0.00000000   0.00000000  -0.11931067   0.05527356   1.33746378  16.91228498   0.74629338   0.00000000   0.00000000   0.01720324   0.00399758  -0.79750058  12.14203509   0.19697755
 "DRIFT_24"              29.63958908   0.00000000   0.00000000  -0.11694496   0.05527356   1.33040613  16.79810014   0.74669752   0.00000000   0.00000000   0.01737433   0.00399758  -0.80326741  12.21054796   0.19753698
 "STRAY21"               29.63958908   0.00000000   0.00000000  -0.11694496   0.05527055   1.32926842  16.79810014   0.74669752   0.00000000   0.00000000   0.01737433   0.00399640  -0.80244041  12.21054796   0.19753698
 "DRIFT_25"              29.68228908   0.00000000   0.00000000  -0.11458490   0.05527055   1.32223494  16.68488095   0.74710346   0.00000000   0.00000000   0.01754498   0.00399640  -0.80818913  12.27932184   0.19809199
 "STRAY22"               29.68228908   0.00000000   0.00000000  -0.11458490   0.05526751   1.32099332  16.68488095   0.74710346   0.00000000   0.00000000   0.01754498   0.00399510  -0.80727535  12.27932184   0.19809199
 "DRIFT_24"              29.72508908   0.00000000   0.00000000  -0.11221945   0.05526751   1.31395180  16.57210530   0.74751311   0.00000000   0.00000000   0.01771597   0.00399510  -0.81303239  12.34867101   0.19864517
 "STRAY23"               29.72508908   0.00000000   0.00000000  -0.11221945   0.05526446   1.31260744  16.57210530   0.74751311   0.00000000   0.00000000   0.01771597   0.00399366  -0.81203064  12.34867101   0.19864517
